timestamp,fPressureFront,fPressureSide,acceleration.x,acceleration.y,acceleration.z,quaternion.i,quaternion.j,quaternion.k,quaternion.real,quaternion.accuracy
1078610,1023.5884,1020.82935,7.28125,4.1484375,5.8554688,0.45513916,0.036193848,0.81365967,0.35980225,0.0
1078620,1023.60864,1020.89526,-0.04296875,0.19921875,9.613281,0.014221191,-0.00036621094,0.016723633,0.99975586,0.0
1078630,1023.60864,1020.9485,-0.00390625,0.12109375,9.6484375,0.013977051,-0.0004272461,0.016601562,0.99975586,0.0
1078650,1023.56274,1020.93896,-0.00390625,0.19921875,9.652344,0.013977051,-0.0005493164,0.016601562,0.99975586,0.0
1078675,1023.6045,1021.021,0.03515625,0.23828125,9.5390625,0.013977051,-0.0004272461,0.016601562,0.99975586,0.0
1078690,1023.58105,1020.9978,-0.08203125,0.27734375,9.542969,0.01373291,0.0,0.016540527,0.99975586,0.0
1078710,1023.5962,1021.02,-0.08203125,0.19921875,9.7265625,0.0134887695,0.0005493164,0.016418457,0.99975586,0.0
1078730,1023.5989,1021.04346,-0.12109375,0.3515625,9.730469,0.013244629,0.0010986328,0.016357422,0.99975586,0.0
1078750,1023.58203,1021.02124,-0.08203125,0.16015625,9.8046875,0.013183594,0.0014038086,0.016418457,0.99975586,0.0
1078770,1023.58716,1021.0488,-0.12109375,0.19921875,9.6875,0.013000488,0.0015869141,0.016540527,0.99975586,0.0
1078790,1023.60864,1021.04346,0.03515625,0.046875,9.730469,0.013122559,0.0020141602,0.016540527,0.99975586,0.0
1078810,1023.60693,1021.10986,-0.00390625,0.046875,9.808594,0.01373291,0.0024414062,0.016479492,0.99975586,0.0
1078830,1023.58203,1021.12476,-0.00390625,0.23828125,9.847656,0.01373291,0.0028686523,0.016540527,0.99975586,0.0
1078850,1023.5979,1021.2129,-0.04296875,0.0859375,9.921875,0.013427734,0.003112793,0.016479492,0.99975586,0.0
1078870,1023.60596,1021.28906,-0.04296875,0.16015625,9.921875,0.012878418,0.003479004,0.016418457,0.99975586,0.0
1078895,1023.60547,1021.4065,-0.1953125,-0.03125,10.191406,0.012878418,0.00390625,0.016296387,0.99975586,0.0
1078910,1023.615,1021.4363,-0.1953125,0.12109375,10.109375,0.013122559,0.0037841797,0.016113281,0.99975586,0.0
1078930,1023.6155,1021.438,-0.00390625,0.0859375,9.964844,0.013549805,0.0032958984,0.01586914,0.99975586,0.0
1078950,1023.61865,1021.4158,-0.00390625,0.19921875,9.84375,0.014160156,0.0028076172,0.015563965,0.99975586,0.0
1078975,1023.603,1021.3313,0.1484375,0.27734375,9.765625,0.013793945,0.002319336,0.015319824,0.99975586,0.0
1078990,1023.6145,1021.2988,0.07421875,0.23828125,9.847656,0.013305664,0.002319336,0.015014648,0.9998169,0.0
1079010,1023.62354,1021.1843,-0.00390625,0.27734375,9.964844,0.013122559,0.0022583008,0.014770508,0.9998169,0.0
1079030,1023.626,1021.1914,-0.08203125,0.3515625,9.921875,0.012756348,0.001953125,0.0146484375,0.9998169,0.0
1079055,1023.5947,1021.1494,-0.04296875,0.19921875,9.808594,0.013061523,0.0015869141,0.014404297,0.9998169,0.0
1079070,1023.5569,1021.1775,-0.04296875,0.3125,9.765625,0.013671875,0.0014648438,0.014221191,0.9998169,0.0
1079090,1023.605,1021.17773,-0.08203125,0.5078125,9.691406,0.014099121,0.0012207031,0.013977051,0.9998169,0.0
1079110,1023.5647,1021.23755,-0.15625,0.66015625,9.652344,0.013366699,0.0008544922,0.014038086,0.9998169,0.0
1079130,1023.58276,1021.2671,-0.00390625,0.3515625,9.6484375,0.012634277,0.00061035156,0.014282227,0.9998169,0.0
1079150,1023.615,1021.2046,-0.08203125,0.3515625,9.6484375,0.012084961,0.0005493164,0.014526367,0.9998169,0.0
1079170,1023.5718,1021.1494,-0.12109375,0.19921875,9.7265625,0.0119018555,0.0005493164,0.014953613,0.9998169,0.0
1079190,1023.6221,1021.17847,-0.04296875,0.0859375,9.730469,0.012451172,0.00061035156,0.015319824,0.9998169,0.0
1079210,1023.6079,1021.14453,-0.08203125,0.12109375,9.6484375,0.0126953125,0.00048828125,0.015563965,0.9998169,0.0
1079230,1023.6033,1021.1089,-0.04296875,0.12109375,9.609375,0.012207031,0.00024414062,0.015625,0.9998169,0.0
1079250,1023.6494,1021.0935,-0.04296875,0.0859375,9.6484375,0.01171875,0.00036621094,0.015563965,0.9998169,0.0
1079270,1023.6028,1021.0608,-0.04296875,0.12109375,9.730469,0.01171875,0.00061035156,0.015625,0.9998169,0.0
1079290,1023.59204,1021.0183,0.07421875,0.0859375,9.691406,0.011657715,0.0006713867,0.015808105,0.9998169,0.0
1079310,1023.6006,1020.9602,0.109375,0.0859375,9.691406,0.01159668,0.0008544922,0.01586914,0.9998169,0.0
1079330,1023.6284,1020.9363,0.109375,0.046875,9.6875,0.011474609,0.0012207031,0.01586914,0.9998169,0.0
1079355,1023.6067,1020.8994,0.03515625,0.0859375,9.7265625,0.011352539,0.0016479492,0.01574707,0.9998169,0.0
1079370,1023.6128,1020.8989,-0.00390625,0.12109375,9.691406,0.011291504,0.0021972656,0.015563965,0.9998169,0.0
1079390,1023.5718,1020.9075,0.07421875,0.16015625,9.765625,0.011108398,0.002746582,0.015319824,0.9998169,0.0
1079410,1023.6201,1020.917,0.03515625,0.12109375,9.8828125,0.010925293,0.0032958984,0.015014648,0.9998169,0.0
1079435,1023.6062,1020.95825,0.03515625,0.23828125,9.8828125,0.011230469,0.0036621094,0.0146484375,0.9998169,0.0
1079450,1023.5991,1020.98267,-0.04296875,0.3515625,9.847656,0.011657715,0.003967285,0.014343262,0.9998169,0.0
1079470,1023.6006,1021.05396,-0.08203125,0.3125,9.886719,0.0119018555,0.0040893555,0.014221191,0.9998169,0.0
1079490,1023.5979,1021.1836,-0.04296875,0.3125,9.847656,0.011962891,0.0041503906,0.014160156,0.9998169,0.0
1079510,1023.57935,1021.2312,-0.08203125,0.3125,9.730469,0.0115356445,0.0040283203,0.013977051,0.9998169,0.0
1079530,1023.5952,1021.29663,-0.08203125,0.23828125,9.765625,0.011230469,0.0040893555,0.0138549805,0.9998169,0.0
1079550,1023.553,1021.4656,-0.08203125,0.19921875,9.8828125,0.011169434,0.0041503906,0.013793945,0.9998169,0.0
1079570,1023.5984,1021.5132,-0.08203125,0.19921875,9.84375,0.011291504,0.0040893555,0.013549805,0.9998169,0.0
1079590,1023.5747,1021.5901,-0.04296875,0.19921875,9.7265625,0.011352539,0.0041503906,0.01361084,0.9998169,0.0
1079610,1023.60425,1021.62695,-0.00390625,0.12109375,9.765625,0.011474609,0.0044555664,0.0138549805,0.9998169,0.0
1079630,1023.60254,1021.6355,-0.16015625,0.19921875,9.808594,0.011047363,0.004760742,0.013916016,0.9998169,0.0
1079650,1023.6216,1021.5764,-0.1953125,0.12109375,9.886719,0.010498047,0.0048828125,0.013977051,0.9998169,0.0
1079670,1023.573,1021.53955,-0.16015625,-0.03125,9.847656,0.010253906,0.0049438477,0.014160156,0.9998169,0.0
1079690,1023.58813,1021.4995,-0.12109375,-0.0703125,9.769531,0.010375977,0.005004883,0.014221191,0.9998169,0.0
1079710,1023.6084,1021.3916,-0.16015625,-0.0703125,9.6875,0.010559082,0.0053710938,0.014221191,0.9998169,0.0
1079735,1023.6138,1021.3037,-0.1953125,-0.0703125,9.808594,0.010375977,0.0057373047,0.014099121,0.9998169,0.0
1079750,1023.615,1021.3142,-0.16015625,-0.18359375,9.730469,0.010070801,0.0060424805,0.013916016,0.9998169,0.0
1079770,1023.6052,1021.2749,-0.08203125,-0.18359375,9.886719,0.010131836,0.006225586,0.013793945,0.9998169,0.0
1079790,1023.60254,1021.29614,-0.08203125,-0.0703125,9.925781,0.010253906,0.006225586,0.013305664,0.9998169,0.0
1079815,1023.6201,1021.30396,-0.08203125,0.12109375,9.886719,0.010864258,0.0064697266,0.012756348,0.9998169,0.0
1079830,1023.6184,1021.3335,-0.12109375,0.3125,9.921875,0.01171875,0.007080078,0.012268066,0.9998169,0.0
1079850,1023.6118,1021.3374,-0.12109375,0.3125,9.964844,0.012145996,0.00793457,0.012084961,0.9998169,0.0
1079870,1023.6113,1021.313,-0.12109375,0.3125,9.964844,0.012329102,0.008666992,0.012023926,0.9998169,0.0
1079890,1023.60547,1021.30005,-0.2734375,0.2734375,10.109375,0.012512207,0.008605957,0.012145996,0.9998169,0.0
1079910,1023.58936,1021.21606,-0.2734375,0.23828125,10.0703125,0.012756348,0.0078125,0.012207031,0.9998169,0.0
1079930,1023.60864,1021.1721,-0.2734375,0.19921875,9.964844,0.013061523,0.006713867,0.012023926,0.9998169,0.0
1079950,1023.6189,1021.09937,-0.1953125,0.19921875,9.925781,0.013183594,0.005554199,0.011413574,0.9998169,0.0
1079970,1023.62354,1021.0293,-0.3125,0.3515625,9.730469,0.012756348,0.003967285,0.010559082,0.9998779,0.0
1079990,1023.5676,1020.9092,-0.1953125,0.390625,9.5390625,0.012268066,0.0016479492,0.009643555,0.9998779,0.0
1080010,1023.57544,1020.906,-0.00390625,0.390625,9.5390625,0.012390137,-0.0010986328,0.0087890625,0.9998779,0.0
1080030,1023.56494,1020.87305,0.0703125,0.46484375,9.34375,0.012939453,-0.0031738281,0.00793457,0.9998779,0.0
1080050,1023.4885,1020.88354,0.26171875,0.66015625,8.925781,0.012207031,-0.0044555664,0.0072021484,0.9998779,0.0
1080070,1023.50146,1020.9866,0.37890625,0.4296875,8.964844,0.00982666,-0.0051879883,0.0064697266,0.99993896,0.0
1080090,1023.5144,1021.08057,0.30078125,0.3515625,9.1953125,0.0073242188,-0.005126953,0.0059814453,0.99993896,0.0
1080115,1023.50586,1021.2207,0.03515625,0.16015625,9.652344,0.0053100586,-0.0045776367,0.0059814453,0.99993896,0.0
1080130,1023.5759,1021.29736,0.0703125,0.12109375,9.9609375,0.0036621094,-0.00390625,0.0060424805,0.99993896,0.0
1080150,1023.6167,1021.4258,-0.12109375,0.12109375,10.191406,0.0026245117,-0.0032958984,0.006286621,1.0,0.0
1080170,1023.63403,1021.542,-0.08203125,0.046875,10.1875,0.0014648438,-0.0034179688,0.0063476562,1.0,0.0
1080195,1023.6904,1021.6377,-0.08203125,-0.18359375,10.386719,0.00091552734,-0.004211426,0.0057373047,1.0,0.0
1080210,1023.6865,1021.6504,-0.16015625,-0.22265625,10.457031,0.0009765625,-0.006591797,0.0045166016,0.99993896,0.0
1080230,1023.6577,1021.6255,-0.12109375,0.390625,10.308594,-0.00012207031,-0.010131836,0.0032958984,0.99993896,0.0
1080250,1023.666,1021.5432,-0.00390625,0.54296875,10.191406,-0.005004883,-0.014343262,0.0024414062,0.9998779,0.0
1080270,1023.6279,1021.3696,0.41796875,-0.18359375,9.84375,-0.009643555,-0.018981934,0.0018920898,0.99975586,0.0
1080290,1023.6052,1021.30273,0.4921875,-0.109375,9.886719,-0.011108398,-0.022705078,0.001953125,0.9996948,0.0
1080310,1023.5532,1021.25146,0.5703125,-0.18359375,10.0,-0.010864258,-0.026367188,0.0021972656,0.99957275,0.0
1080330,1023.5029,1021.06055,0.64453125,-0.109375,9.8046875,-0.010498047,-0.030090332,0.0021362305,0.9995117,0.0
1080350,1023.51074,1021.05273,0.80078125,-0.18359375,9.347656,-0.010192871,-0.03314209,0.0020751953,0.99938965,0.0
1080370,1023.5315,1021.0149,0.953125,-0.375,9.3046875,-0.0095825195,-0.0345459,0.0021362305,0.9993286,0.0
1080390,1023.58105,1021.0183,0.9140625,-0.4921875,9.421875,-0.007507324,-0.034851074,0.0020751953,0.99938965,0.0
1080410,1023.6096,1021.13965,0.80078125,-0.22265625,9.578125,-0.0040893555,-0.034484863,0.0021972656,0.99938965,0.0
1080430,1023.61865,1021.1704,0.53125,0.16015625,9.6484375,-0.0005493164,-0.033569336,0.0024414062,0.9994507,0.0
1080450,1023.5869,1021.199,0.64453125,0.23828125,9.582031,0.00091552734,-0.032104492,0.0024414062,0.9995117,0.0
1080470,1023.5918,1021.25244,0.41796875,0.16015625,9.652344,0.0004272461,-0.030151367,0.0020141602,0.99957275,0.0
1080495,1023.56836,1021.27954,0.4921875,0.08203125,9.921875,-0.00024414062,-0.028930664,0.0016479492,0.99957275,0.0
1080510,1023.5842,1021.31445,0.453125,0.08203125,9.847656,0.00036621094,-0.02746582,0.0015258789,0.9996338,0.0
1080530,1023.5737,1021.43726,0.41796875,0.16015625,9.808594,0.0009765625,-0.025939941,0.0014648438,0.9996338,0.0
1080550,1023.5708,1021.4375,0.41796875,0.16015625,9.84375,0.00079345703,-0.024414062,0.0013427734,0.9996948,0.0
1080575,1023.5984,1021.5752,0.33984375,0.2734375,9.886719,0.0004272461,-0.023071289,0.001159668,0.99975586,0.0
1080590,1023.5574,1021.61914,0.37890625,0.19921875,9.964844,0.00018310547,-0.022399902,0.0010375977,0.99975586,0.0
1080610,1023.54443,1021.6343,0.453125,0.23828125,10.03125,0.00079345703,-0.022277832,0.0010986328,0.99975586,0.0
1080630,1023.57666,1021.6433,0.41796875,0.4296875,9.921875,0.0015869141,-0.022033691,0.0015258789,0.99975586,0.0
1080650,1023.59155,1021.6726,0.5703125,0.19921875,9.847656,0.0010986328,-0.021850586,0.0021972656,0.99975586,0.0
1080670,1023.61694,1021.61865,0.609375,-0.109375,9.847656,0.0004272461,-0.02130127,0.0028076172,0.99975586,0.0
1080690,1023.5862,1021.5239,0.53125,-0.03125,9.921875,0.00030517578,-0.020446777,0.0031738281,0.99975586,0.0
1080710,1023.58716,1021.50977,0.30078125,0.23828125,9.921875,-0.00024414062,-0.020324707,0.003479004,0.9998169,0.0
1080730,1023.60986,1021.4402,0.41796875,-0.03125,9.8828125,-0.00079345703,-0.020751953,0.00390625,0.99975586,0.0
1080750,1023.6018,1021.3613,0.453125,-0.14453125,9.765625,-0.0006713867,-0.020935059,0.004333496,0.99975586,0.0
1080770,1023.6101,1021.30493,0.453125,-0.03125,9.730469,-0.00024414062,-0.020629883,0.004760742,0.99975586,0.0
1080790,1023.5947,1021.2866,0.37890625,0.046875,9.6484375,-0.0005493164,-0.019836426,0.005126953,0.9998169,0.0
1080810,1023.595,1021.23364,0.37890625,-0.22265625,9.6484375,-0.0015869141,-0.018676758,0.0053710938,0.9998169,0.0
1080830,1023.58496,1021.19727,0.1875,-0.0703125,9.730469,-0.0026855469,-0.017944336,0.0053710938,0.9998169,0.0
1080850,1023.60913,1021.17896,0.2265625,-0.0703125,9.765625,-0.0037231445,-0.01763916,0.0053100586,0.9998169,0.0
1080870,1023.6118,1021.17773,0.26171875,0.08203125,9.652344,-0.0041503906,-0.01727295,0.0053710938,0.9998169,0.0
1080890,1023.5515,1021.1592,0.26171875,0.19921875,9.503906,-0.0043945312,-0.016723633,0.0057373047,0.9998169,0.0
1080910,1023.5774,1021.156,0.33984375,0.046875,9.464844,-0.005004883,-0.01586914,0.006225586,0.9998169,0.0
1080930,1023.5488,1021.2366,0.26171875,-0.14453125,9.3828125,-0.005432129,-0.015319824,0.0065307617,0.9998169,0.0
1080955,1023.5508,1021.26196,0.37890625,-0.03125,9.0390625,-0.005126953,-0.015197754,0.006652832,0.9998779,0.0
1080970,1023.5596,1021.40967,0.4921875,0.23828125,9.042969,-0.0037231445,-0.014770508,0.0067749023,0.9998779,0.0
1080990,1023.5718,1021.47534,0.64453125,0.2734375,9.15625,-0.001953125,-0.014221191,0.007019043,0.9998779,0.0
1081010,1023.53296,1021.6255,0.875,0.390625,9.078125,-0.00030517578,-0.0126953125,0.0076293945,0.9998779,0.0
1081030,1023.53125,1021.73267,0.875,0.3515625,9.582031,0.0008544922,-0.009887695,0.008300781,0.99993896,0.0
1081050,1023.52563,1021.7803,0.72265625,0.3125,9.84375,0.0018920898,-0.006286621,0.008911133,0.99993896,0.0
1081070,1023.5393,1021.9568,0.4921875,0.23828125,10.265625,0.0032958984,-0.0028686523,0.009521484,0.99993896,0.0
1081090,1023.6001,1022.02856,0.1484375,0.4296875,10.496094,0.0057373047,-0.0005493164,0.010314941,0.99993896,0.0
1081110,1023.5764,1022.1714,-0.38671875,0.62109375,10.53125,0.009338379,0.00048828125,0.01159668,0.9998779,0.0
1081130,1023.6863,1022.15674,-0.578125,1.0429688,10.496094,0.01159668,0.00091552734,0.013000488,0.9998779,0.0
1081150,1023.66284,1022.2388,-0.578125,0.92578125,10.691406,0.011962891,0.00091552734,0.014892578,0.9998169,0.0
1081170,1023.7119,1022.2803,-0.84765625,1.078125,10.613281,0.009338379,0.00024414062,0.017089844,0.9998169,0.0
1081190,1023.6841,1022.25073,-0.65625,0.12109375,10.878906,0.006286621,-0.001159668,0.020019531,0.99975586,0.0
1081210,1023.6675,1022.21533,-0.50390625,-0.03125,10.8359375,0.0063476562,-0.0028076172,0.023010254,0.9996948,0.0
1081230,1023.6406,1022.1582,-0.38671875,0.08203125,10.53125,0.008422852,-0.005004883,0.026550293,0.99957275,0.0
1081250,1023.61035,1022.1128,-0.234375,-0.109375,10.152344,0.011657715,-0.006591797,0.029968262,0.9994507,0.0
1081270,1023.5757,1022.03467,0.0703125,0.46484375,9.4609375,0.015136719,-0.007385254,0.03326416,0.9993286,0.0
1081290,1023.5781,1022.00806,-0.00390625,0.54296875,9.042969,0.017456055,-0.0063476562,0.036132812,0.9991455,0.0
1081310,1023.62134,1021.9492,-0.04296875,0.58203125,9.121094,0.019042969,-0.0036621094,0.03930664,0.99902344,0.0
1081335,1023.6067,1021.89014,-0.08203125,0.58203125,9.582031,0.020263672,-0.0006713867,0.04260254,0.99890137,0.0
1081350,1023.62036,1021.89014,-0.08203125,0.3125,9.691406,0.020324707,0.0020141602,0.046142578,0.99871826,0.0
1081370,1023.60815,1021.8552,0.0703125,0.0078125,9.808594,0.020141602,0.003540039,0.04888916,0.9985962,0.0
1081390,1023.647,1021.82495,0.03515625,-0.0703125,9.765625,0.019958496,0.004211426,0.05114746,0.9984741,0.0
1081415,1023.6792,1021.7683,0.0703125,-0.03125,9.808594,0.01965332,0.003540039,0.052612305,0.9984131,0.0
1081430,1023.6665,1021.7363,0.03515625,0.0078125,9.7265625,0.01953125,0.001953125,0.053771973,0.99835205,0.0
1081450,1023.6616,1021.67725,-0.16015625,0.046875,9.808594,0.01940918,-0.00024414062,0.054992676,0.998291,0.0
1081470,1023.6177,1021.5847,-0.12109375,0.12109375,9.765625,0.018615723,-0.0020141602,0.05670166,0.99823,0.0
1081490,1023.59644,1021.53613,-0.04296875,-0.22265625,9.652344,0.01763916,-0.0025634766,0.05883789,0.9981079,0.0
1081510,1023.58496,1021.2949,0.03515625,-0.14453125,9.6875,0.016967773,-0.0025634766,0.060546875,0.9980469,0.0
1081530,1023.54663,1021.1404,-0.08203125,-0.18359375,9.609375,0.01574707,-0.0029907227,0.06213379,0.9979248,0.0
1081550,1023.64014,1020.8386,-0.04296875,-0.453125,9.582031,0.014404297,-0.0036010742,0.0635376,0.99786377,0.0
1081570,1023.6477,1020.72485,0.0703125,-0.03125,9.578125,0.0134887695,-0.0037841797,0.06463623,0.99780273,0.0
1081590,1023.63745,1020.5835,-0.04296875,0.19921875,9.5,0.013366699,-0.003112793,0.06530762,0.9977417,0.0
1081610,1023.68115,1020.5542,-0.234375,0.46484375,9.5390625,0.012878418,-0.0021362305,0.066467285,0.99768066,0.0
1081630,1023.65234,1020.6113,-0.2734375,0.4296875,9.730469,0.012145996,-0.0016479492,0.06774902,0.9976196,0.0
1081650,1023.59937,1020.5913,-0.2734375,0.390625,9.6484375,0.011230469,-0.0016479492,0.06915283,0.9975586,0.0
1081670,1023.58887,1020.6931,-0.08203125,0.3125,9.6484375,0.0107421875,-0.0017700195,0.070495605,0.9974365,0.0
1081690,1023.6428,1020.75464,-0.00390625,0.2734375,9.7265625,0.010559082,-0.0017700195,0.07183838,0.9973755,0.0
1081710,1023.6094,1020.78394,0.2265625,0.390625,9.8046875,0.010131836,-0.001953125,0.07305908,0.9972534,0.0
1081730,1023.5493,1020.8164,0.30078125,0.4296875,9.808594,0.009643555,-0.0021972656,0.074645996,0.9971924,0.0
1081750,1023.5493,1020.8933,0.453125,0.23828125,9.847656,0.008972168,-0.0026245117,0.076171875,0.9970703,0.0
1081770,1023.5713,1020.95825,0.609375,-0.109375,9.765625,0.008422852,-0.003112793,0.07751465,0.99694824,0.0
1081790,1023.6365,1020.98096,0.4921875,-0.109375,9.765625,0.008483887,-0.0031738281,0.07867432,0.9968872,0.0
1081810,1023.64453,1021.0503,0.53125,-0.3359375,9.8046875,0.008972168,-0.0032958984,0.07977295,0.99676514,0.0
1081830,1023.6587,1021.0635,0.453125,-0.30078125,9.765625,0.009887695,-0.0026245117,0.08068848,0.9967041,0.0
1081850,1023.7107,1021.01587,0.33984375,-0.26171875,9.8046875,0.010437012,-0.0017700195,0.08129883,0.99664307,0.0
1081870,1023.68677,1021.01416,0.1875,-0.22265625,10.003906,0.010803223,-0.0014648438,0.0814209,0.99664307,0.0
1081890,1023.64355,1020.90845,0.1875,-0.18359375,9.9609375,0.01159668,-0.0015869141,0.08135986,0.99664307,0.0
1081910,1023.6797,1020.84863,0.1484375,-0.03125,9.765625,0.012573242,-0.0018310547,0.08154297,0.99658203,0.0
1081930,1023.63745,1020.86743,0.1484375,-0.109375,9.765625,0.012939453,-0.001953125,0.08154297,0.99658203,0.0
1081950,1023.62744,1020.76587,0.03515625,-0.0703125,9.765625,0.013183594,-0.0017700195,0.08123779,0.99658203,0.0
1081970,1023.64575,1020.6897,-0.00390625,0.08203125,9.921875,0.013305664,-0.0016479492,0.08062744,0.99664307,0.0
1081990,1023.61646,1020.6272,-0.00390625,0.16015625,9.886719,0.013549805,-0.0020141602,0.079833984,0.9967041,0.0
1082010,1023.574,1020.6304,0.109375,0.23828125,9.691406,0.014038086,-0.0025634766,0.07891846,0.99676514,0.0
1082030,1023.5315,1020.6118,0.0703125,0.3515625,9.652344,0.014892578,-0.0028686523,0.077697754,0.9968872,0.0
1082050,1023.55835,1020.65405,-0.04296875,0.46484375,9.691406,0.015075684,-0.003112793,0.076416016,0.99694824,0.0
1082070,1023.5947,1020.76685,-0.12109375,0.54296875,9.609375,0.0146484375,-0.0036010742,0.07501221,0.9970703,0.0
1082090,1023.5698,1020.8723,-0.00390625,0.58203125,9.609375,0.014831543,-0.003540039,0.074157715,0.99713135,0.0
1082110,1023.58496,1020.9409,-0.08203125,0.50390625,9.582031,0.015625,-0.0029296875,0.073791504,0.99713135,0.0
1082130,1023.6128,1021.15625,-0.08203125,0.46484375,9.609375,0.016540527,-0.002380371,0.0736084,0.99713135,0.0
1082150,1023.6172,1021.29956,0.0703125,0.3515625,9.652344,0.017944336,-0.0020751953,0.07348633,0.99713135,0.0
1082170,1023.58496,1021.39624,0.1484375,0.3125,9.464844,0.01953125,-0.0018920898,0.07336426,0.99713135,0.0
1082190,1023.593,1021.4446,0.1484375,0.2734375,9.4609375,0.020935059,-0.0015869141,0.07305908,0.99713135,0.0
1082210,1023.5952,1021.4717,0.0703125,0.2734375,9.542969,0.021850586,-0.00079345703,0.072387695,0.99713135,0.0
1082230,1023.54663,1021.5315,0.03515625,0.3515625,9.613281,0.022521973,0.0004272461,0.071777344,0.9971924,0.0
1082250,1023.63574,1021.53955,0.109375,-0.0703125,9.8828125,0.022705078,0.0015869141,0.07104492,0.9971924,0.0
1082270,1023.6521,1021.5884,0.03515625,-0.109375,9.84375,0.023010254,0.0025634766,0.070251465,0.9972534,0.0
1082290,1023.677,1021.63257,0.03515625,-0.14453125,9.8828125,0.023498535,0.003540039,0.0692749,0.99731445,0.0
1082310,1023.66284,1021.72144,0.03515625,-0.14453125,9.9609375,0.024169922,0.0045166016,0.067871094,0.9973755,0.0
1082330,1023.65967,1021.824,-0.16015625,0.23828125,9.921875,0.024963379,0.0056152344,0.06585693,0.99749756,0.0
1082350,1023.61865,1021.8611,-0.00390625,0.19921875,9.9609375,0.025024414,0.0061035156,0.06439209,0.9976196,0.0
1082370,1023.6492,1021.9429,0.03515625,0.16015625,9.925781,0.024902344,0.0064697266,0.062561035,0.99768066,0.0
1082390,1023.6267,1022.02515,-0.00390625,0.19921875,9.9609375,0.02508545,0.007080078,0.06048584,0.99780273,0.0
1082410,1023.595,1022.11743,-0.16015625,0.46484375,10.109375,0.025390625,0.007446289,0.058044434,0.99798584,0.0
1082430,1023.5491,1022.1355,-0.12109375,0.58203125,10.03125,0.025268555,0.0073242188,0.05596924,0.9981079,0.0
1082445,1023.5847,1022.1638,-0.12109375,0.66015625,10.03125,0.024841309,0.007019043,0.053588867,0.99823,0.0
1082470,1023.58105,1022.10864,-0.12109375,0.66015625,10.03125,0.024658203,0.006591797,0.051208496,0.99835205,0.0
1082485,1023.57275,1022.10913,-0.12109375,0.88671875,10.003906,0.024658203,0.00579834,0.04876709,0.9984741,0.0
1082505,1023.59033,1022.0449,-0.04296875,1.0039062,9.964844,0.024169922,0.0045166016,0.046569824,0.9985962,0.0
1082525,1023.6106,1021.9746,0.0703125,0.8125,9.925781,0.02331543,0.003112793,0.04449463,0.99871826,0.0
1082550,1023.55615,1021.8447,-0.04296875,0.62109375,9.921875,0.022827148,0.0017700195,0.0423584,0.99884033,0.0
1082565,1023.53784,1021.81274,-0.16015625,0.6953125,9.8046875,0.023071289,0.00048828125,0.04034424,0.99890137,0.0
1082585,1023.56934,1021.72974,-0.08203125,0.6953125,9.730469,0.02319336,-0.0007324219,0.038879395,0.9989624,0.0
1082605,1023.58325,1021.7449,0.03515625,0.62109375,9.613281,0.022949219,-0.0017700195,0.037841797,0.99902344,0.0
1082630,1023.6008,1021.7251,0.03515625,0.46484375,9.5390625,0.022888184,-0.002319336,0.036743164,0.9990845,0.0
1082645,1023.57227,1021.72266,0.03515625,0.54296875,9.613281,0.022460938,-0.002746582,0.03540039,0.9991455,0.0
1082665,1023.59546,1021.7666,-0.00390625,0.58203125,9.730469,0.021484375,-0.0031738281,0.034057617,0.99920654,0.0
1082690,1023.6089,1021.7798,0.03515625,0.50390625,9.769531,0.020751953,-0.0037231445,0.03277588,0.9992676,0.0
1082710,1023.6157,1021.81006,-0.04296875,0.62109375,9.8046875,0.019897461,-0.0044555664,0.03161621,0.9992676,0.0
1082725,1023.59546,1021.7864,-0.00390625,0.62109375,9.691406,0.018920898,-0.005126953,0.030761719,0.9993286,0.0
1082745,1023.5957,1021.82153,0.03515625,0.66015625,9.652344,0.017700195,-0.005554199,0.029846191,0.99938965,0.0
1082770,1023.5864,1021.79126,0.03515625,0.6953125,9.613281,0.0178833,-0.0053710938,0.029296875,0.99938965,0.0
1082790,1023.5005,1021.7324,0.0703125,0.66015625,9.652344,0.019042969,-0.0049438477,0.028930664,0.99938965,0.0
1082805,1023.50024,1021.65674,-0.04296875,0.8515625,9.6484375,0.01977539,-0.0048217773,0.028686523,0.99938965,0.0
1082825,1023.51807,1021.61743,-0.08203125,0.92578125,9.613281,0.019470215,-0.0053710938,0.028442383,0.99938965,0.0
1082845,1023.52905,1021.53613,-0.08203125,0.8125,9.542969,0.01928711,-0.005554199,0.028503418,0.99938965,0.0
1082865,1023.54297,1021.5408,-0.00390625,0.734375,9.5390625,0.019348145,-0.0057373047,0.029174805,0.99938965,0.0
1082885,1023.5686,1021.5525,0.109375,0.54296875,9.542969,0.01965332,-0.0057373047,0.030151367,0.9993286,0.0
1082905,1023.59814,1021.5608,0.1875,0.4296875,9.582031,0.020263672,-0.005493164,0.030883789,0.9993286,0.0
1082930,1023.573,1021.6138,0.1484375,0.62109375,9.542969,0.020935059,-0.0051879883,0.03149414,0.9992676,0.0
1082945,1023.6072,1021.64526,0.1875,0.62109375,9.4609375,0.02142334,-0.005004883,0.032226562,0.9992676,0.0
1082965,1023.5801,1021.79834,0.30078125,0.58203125,9.464844,0.021972656,-0.004699707,0.032958984,0.99920654,0.0
